iso1-N	Z	Special	P(bn)		P(b2n)	P(b3n) 	P(b4n)
47	29	60	2.912621359	0	0	0
58	39	62	0.079936051	0.69944	0	0
59	39	62	3.288201161	19.3424	0	0
63	39	60	4.671115348	0	0	0
63	41	60	0.049975012	0	0	0
78	49	60	0.685271626	0	0	0
79	49	61	0.04597885	0	0	0
80	49	62	2.43902439	0.29268	0	0
81	49	60	1.623216921	0	0	0
82	49	62	1.960784314	0.01765	0	0
83	51	60	0.087922628	0	0	0
